frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"112","Mar 21, 2024 17:59:49.254034000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","252697","0x0010"
"113","Mar 21, 2024 17:59:49.254696000 UTC","104.110.137.231","14532","172.28.0.2","6","443","49538","826","0x0018"
"114","Mar 21, 2024 17:59:49.254826000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","267177","0x0010"
"115","Mar 21, 2024 17:59:49.255498000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"116","Mar 21, 2024 17:59:49.255586000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","272969","0x0010"
"117","Mar 21, 2024 17:59:49.255906000 UTC","104.110.137.231","14532","172.28.0.2","6","443","49538","826","0x0018"
"118","Mar 21, 2024 17:59:49.256092000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","287449","0x0010"
"119","Mar 21, 2024 17:59:49.256975000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"120","Mar 21, 2024 17:59:49.257063000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","303377","0x0010"
"121","Mar 21, 2024 17:59:49.257836000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"122","Mar 21, 2024 17:59:49.258002000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","319305","0x0010"
"123","Mar 21, 2024 17:59:49.258654000 UTC","104.110.137.231","2948","172.28.0.2","6","443","49538","826","0x0018"
"124","Mar 21, 2024 17:59:49.258735000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","322201","0x0010"
"125","Mar 21, 2024 17:59:49.258879000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"126","Mar 21, 2024 17:59:49.258998000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","338129","0x0010"
"127","Mar 21, 2024 17:59:49.259846000 UTC","104.110.137.231","17428","172.28.0.2","6","443","49538","826","0x0018"
"128","Mar 21, 2024 17:59:49.259981000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","355505","0x0010"
"129","Mar 21, 2024 17:59:49.260838000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"130","Mar 21, 2024 17:59:49.260929000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","371433","0x0010"
"131","Mar 21, 2024 17:59:49.261663000 UTC","104.110.137.231","18876","172.28.0.2","6","443","49538","826","0x0018"
"132","Mar 21, 2024 17:59:49.262451000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","390257","0x0010"
"133","Mar 21, 2024 17:59:49.262652000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0010"
"134","Mar 21, 2024 17:59:49.262725000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","394601","0x0010"
"135","Mar 21, 2024 17:59:49.262787000 UTC","104.110.137.231","15980","172.28.0.2","6","443","49538","826","0x0018"
"136","Mar 21, 2024 17:59:49.262897000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","410529","0x0010"
"137","Mar 21, 2024 17:59:49.263583000 UTC","104.110.137.231","21772","172.28.0.2","6","443","49538","826","0x0018"
"138","Mar 21, 2024 17:59:49.263696000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","432249","0x0010"
"139","Mar 21, 2024 17:59:49.264590000 UTC","104.110.137.231","20104","172.28.0.2","6","443","49538","826","0x0018"
"140","Mar 21, 2024 17:59:49.264675000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","452301","0x0010"
"141","Mar 21, 2024 17:59:49.265427000 UTC","104.110.137.231","26116","172.28.0.2","6","443","49538","826","0x0018"
"142","Mar 21, 2024 17:59:49.265517000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","478365","0x0010"
"143","Mar 21, 2024 17:59:49.266388000 UTC","104.110.137.231","26116","172.28.0.2","6","443","49538","826","0x0018"
"144","Mar 21, 2024 17:59:49.266481000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","504429","0x0010"
"145","Mar 21, 2024 17:59:49.267390000 UTC","104.110.137.231","13084","172.28.0.2","6","443","49538","826","0x0018"
"146","Mar 21, 2024 17:59:49.267506000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","517461","0x0010"
"147","Mar 21, 2024 17:59:49.267787000 UTC","104.110.137.231","29012","172.28.0.2","6","443","49538","826","0x0018"
"148","Mar 21, 2024 17:59:49.267888000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","546421","0x0010"
"149","Mar 21, 2024 17:59:49.269146000 UTC","104.110.137.231","31908","172.28.0.2","6","443","49538","826","0x0018"
"150","Mar 21, 2024 17:59:49.269255000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","578277","0x0010"
"151","Mar 21, 2024 17:59:49.269613000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"152","Mar 21, 2024 17:59:49.269695000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","582621","0x0010"
"153","Mar 21, 2024 17:59:49.269781000 UTC","104.110.137.231","34804","172.28.0.2","6","443","49538","826","0x0018"
"154","Mar 21, 2024 17:59:49.269876000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","617373","0x0010"
"155","Mar 21, 2024 17:59:49.270795000 UTC","104.110.137.231","27292","172.28.0.2","6","443","49538","826","0x0018"
"156","Mar 21, 2024 17:59:49.270904000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","644613","0x0010"
"157","Mar 21, 2024 17:59:49.271660000 UTC","104.110.137.231","39148","172.28.0.2","6","443","49538","826","0x0018"
"158","Mar 21, 2024 17:59:49.271762000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","683709","0x0010"
"159","Mar 21, 2024 17:59:49.272441000 UTC","104.110.137.231","26116","172.28.0.2","6","443","49538","826","0x0018"
"160","Mar 21, 2024 17:59:49.272529000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","709773","0x0010"
